    EventNumber         parName  parEnergy (MeV)        parWeight       pos_x (cm)       pos_y (cm)       pos_z (cm)               ux               uy               uz
         125497         neutron           3.0046      0.000117473       -0.0193295        0.0164608        -0.966897        -0.835624         0.470062         0.284208
         125580           gamma          3.61734      0.000100412        0.0132427       -0.0118796         0.768207         0.728647         0.589242        -0.349096
         125580           gamma         0.392019      0.000100412        0.0132427       -0.0118796         0.768207        -0.520439         0.217262         0.825797
         125999         neutron         0.285751      0.000101037        0.0232891       0.00183897        -0.504335        -0.588281         0.781195         0.208949
         125999           gamma         0.972663      0.000101037        0.0232891       0.00183897        -0.504335        -0.856181        -0.392503        -0.336001
         126574         neutron          1.59897      0.000177008      -0.00408181       -0.0262275        -0.296816        -0.890565         -0.21805        -0.399185
         126941         neutron          1.28091      0.000133629      -0.00618655        0.0251263        -0.940038        -0.450663        -0.760877        -0.466871
         127033         neutron         0.099812      0.000101122      -0.00481866        0.0245807        -0.755286        -0.790919         0.584533         -0.18102
         127293         neutron          2.12641      0.000101104       0.00281486        0.0248758        -0.995799           0.6083          0.76419        -0.214441
         128185         neutron          1.28066       0.00011364       0.00121531        0.0254382       -0.0644521        -0.460906        -0.717121        -0.522784
         129163         neutron           3.8782      0.000128998       0.00766917       -0.0255395         0.259207         0.751349        -0.415681        -0.512527
         130552         neutron          1.21847      0.000100204      -0.00477694       -0.0106323        -0.653299         0.807936        -0.130445          0.57465
         130552           gamma         0.567744      0.000100204      -0.00477694       -0.0106323        -0.653299         -0.83222        -0.546731        0.0921738
         131703         neutron          4.77228      0.000147223      -0.00849065        0.0241115         0.244125        -0.926209         0.331159        -0.180195
         132272         neutron         0.212419      0.000114657       -0.0177571       -0.0181624        -0.909989       -0.0377619        0.0637165         0.997253
         132758         neutron          3.26343      0.000136985       -0.0229518       -0.0114547        0.0968927        -0.993137       -0.0627298       -0.0987139
         133419         neutron         0.168825      0.000105713        0.0196183          0.01572       -0.0266461        0.0151216        -0.327827         0.944617
